fecha,mes,anio,servicio,tipo_pago,afluencia
2025-08-09,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-09,Agosto,2025,NOCHEBÚS,Prepago,630
2025-08-09,Agosto,2025,NOCHEBÚS,Gratuidad,77
2025-08-09,Agosto,2025,ORDINARIO,Boleto,0
2025-08-09,Agosto,2025,ORDINARIO,Prepago,24929
2025-08-09,Agosto,2025,ORDINARIO,Gratuidad,4169
2025-08-09,Agosto,2025,S/METRO,Boleto,4610
2025-08-09,Agosto,2025,S/METRO,Prepago,15031
2025-08-09,Agosto,2025,S/METRO,Gratuidad,3206
2025-08-09,Agosto,2025,SERVICIOS TEMPORALES,Boleto,0
2025-08-09,Agosto,2025,SERVICIOS TEMPORALES,Prepago,544
2025-08-09,Agosto,2025,SERVICIOS TEMPORALES,Gratuidad,87
2025-08-10,Agosto,2025,ATENEA,Boleto,0
2025-08-10,Agosto,2025,ATENEA,Prepago,6640
2025-08-10,Agosto,2025,ATENEA,Gratuidad,1113
2025-08-10,Agosto,2025,ECOBÚS,Boleto,0
2025-08-10,Agosto,2025,ECOBÚS,Prepago,17617
2025-08-10,Agosto,2025,ECOBÚS,Gratuidad,2894
2025-08-10,Agosto,2025,EXPRESO,Boleto,0
2025-08-10,Agosto,2025,EXPRESO,Prepago,37311
2025-08-10,Agosto,2025,EXPRESO,Gratuidad,6245
2025-08-10,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-10,Agosto,2025,NOCHEBÚS,Prepago,487
2025-08-10,Agosto,2025,NOCHEBÚS,Gratuidad,59
2025-08-10,Agosto,2025,ORDINARIO,Boleto,0
2025-08-10,Agosto,2025,ORDINARIO,Prepago,15163
2025-08-10,Agosto,2025,ORDINARIO,Gratuidad,2505
2025-08-10,Agosto,2025,S/METRO,Boleto,4192
2025-08-10,Agosto,2025,S/METRO,Prepago,15099
2025-08-10,Agosto,2025,S/METRO,Gratuidad,3136
2025-08-10,Agosto,2025,SERVICIOS TEMPORALES,Boleto,0
2025-08-10,Agosto,2025,SERVICIOS TEMPORALES,Prepago,971
2025-08-10,Agosto,2025,SERVICIOS TEMPORALES,Gratuidad,161
2025-08-11,Agosto,2025,ATENEA,Boleto,0
2025-08-11,Agosto,2025,ATENEA,Prepago,19048
2025-08-11,Agosto,2025,ATENEA,Gratuidad,3204
2025-08-11,Agosto,2025,ECOBÚS,Boleto,0
2025-08-11,Agosto,2025,ECOBÚS,Prepago,33913
2025-08-11,Agosto,2025,ECOBÚS,Gratuidad,5585
2025-08-11,Agosto,2025,EXPDIRECTO,Boleto,0
2025-08-11,Agosto,2025,EXPDIRECTO,Prepago,3646
2025-08-11,Agosto,2025,EXPDIRECTO,Gratuidad,604
2025-08-11,Agosto,2025,EXPRESO,Boleto,0
2025-08-11,Agosto,2025,EXPRESO,Prepago,89549
2025-08-11,Agosto,2025,EXPRESO,Gratuidad,15019
2025-08-11,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-11,Agosto,2025,NOCHEBÚS,Prepago,241
2025-08-11,Agosto,2025,NOCHEBÚS,Gratuidad,31
2025-08-11,Agosto,2025,ORDINARIO,Boleto,0
2025-08-11,Agosto,2025,ORDINARIO,Prepago,38088
2025-08-11,Agosto,2025,ORDINARIO,Gratuidad,6426
2025-08-11,Agosto,2025,S/METRO,Boleto,7105
2025-08-11,Agosto,2025,S/METRO,Prepago,20831
2025-08-11,Agosto,2025,S/METRO,Gratuidad,4556
2025-08-11,Agosto,2025,SERVICIOS TEMPORALES,Boleto,0
2025-08-11,Agosto,2025,SERVICIOS TEMPORALES,Prepago,1696
2025-08-11,Agosto,2025,SERVICIOS TEMPORALES,Gratuidad,280
2025-08-12,Agosto,2025,ATENEA,Boleto,0
2025-08-12,Agosto,2025,ATENEA,Prepago,19052
2025-08-12,Agosto,2025,ATENEA,Gratuidad,3235
2025-08-12,Agosto,2025,ECOBÚS,Boleto,0
2025-08-12,Agosto,2025,ECOBÚS,Prepago,33539
2025-08-12,Agosto,2025,ECOBÚS,Gratuidad,5516
2025-08-12,Agosto,2025,EXPDIRECTO,Boleto,0
2025-08-12,Agosto,2025,EXPDIRECTO,Prepago,3652
2025-08-12,Agosto,2025,EXPDIRECTO,Gratuidad,601
2025-08-12,Agosto,2025,EXPRESO,Boleto,0
2025-08-12,Agosto,2025,EXPRESO,Prepago,94413
2025-08-12,Agosto,2025,EXPRESO,Gratuidad,15830
2025-08-12,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-12,Agosto,2025,NOCHEBÚS,Prepago,257
2025-08-12,Agosto,2025,NOCHEBÚS,Gratuidad,34
2025-08-12,Agosto,2025,ORDINARIO,Boleto,0
2025-08-12,Agosto,2025,ORDINARIO,Prepago,41695
2025-08-12,Agosto,2025,ORDINARIO,Gratuidad,6972
2025-08-12,Agosto,2025,S/METRO,Boleto,4104
2025-08-12,Agosto,2025,S/METRO,Prepago,15285
2025-08-12,Agosto,2025,S/METRO,Gratuidad,3178
2025-08-12,Agosto,2025,SERVICIOS TEMPORALES,Boleto,0
2025-08-12,Agosto,2025,SERVICIOS TEMPORALES,Prepago,1558
2025-08-12,Agosto,2025,SERVICIOS TEMPORALES,Gratuidad,261
2025-08-13,Agosto,2025,ATENEA,Boleto,0
2025-08-13,Agosto,2025,ATENEA,Prepago,16834
2025-08-13,Agosto,2025,ATENEA,Gratuidad,2845
2025-08-13,Agosto,2025,ECOBÚS,Boleto,0
2025-08-13,Agosto,2025,ECOBÚS,Prepago,32587
2025-08-13,Agosto,2025,ECOBÚS,Gratuidad,5370
2025-08-13,Agosto,2025,EXPDIRECTO,Boleto,0
2025-08-13,Agosto,2025,EXPDIRECTO,Prepago,3834
2025-08-13,Agosto,2025,EXPDIRECTO,Gratuidad,628
2025-08-13,Agosto,2025,EXPRESO,Boleto,0
2025-08-13,Agosto,2025,EXPRESO,Prepago,93477
2025-08-13,Agosto,2025,EXPRESO,Gratuidad,15706
2025-08-13,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-13,Agosto,2025,NOCHEBÚS,Prepago,387
2025-08-13,Agosto,2025,NOCHEBÚS,Gratuidad,48
2025-08-13,Agosto,2025,ORDINARIO,Boleto,0
2025-08-13,Agosto,2025,ORDINARIO,Prepago,42048
2025-08-13,Agosto,2025,ORDINARIO,Gratuidad,7066
2025-08-13,Agosto,2025,S/METRO,Boleto,3749
2025-08-13,Agosto,2025,S/METRO,Prepago,14524
2025-08-13,Agosto,2025,S/METRO,Gratuidad,3010
2025-08-13,Agosto,2025,SERVICIOS TEMPORALES,Boleto,0
2025-08-13,Agosto,2025,SERVICIOS TEMPORALES,Prepago,1144
2025-08-13,Agosto,2025,SERVICIOS TEMPORALES,Gratuidad,192
2025-08-14,Agosto,2025,ATENEA,Boleto,0
2025-08-14,Agosto,2025,ATENEA,Prepago,17885
2025-08-14,Agosto,2025,ATENEA,Gratuidad,3017
2025-08-14,Agosto,2025,ECOBÚS,Boleto,0
2025-08-14,Agosto,2025,ECOBÚS,Prepago,36238
2025-08-14,Agosto,2025,ECOBÚS,Gratuidad,5978
2025-08-14,Agosto,2025,EXPDIRECTO,Boleto,0
2025-08-14,Agosto,2025,EXPDIRECTO,Prepago,3930
2025-08-14,Agosto,2025,EXPDIRECTO,Gratuidad,651
2025-08-14,Agosto,2025,EXPRESO,Boleto,0
2025-08-14,Agosto,2025,EXPRESO,Prepago,89417
2025-08-14,Agosto,2025,EXPRESO,Gratuidad,15013
2025-08-14,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-14,Agosto,2025,NOCHEBÚS,Prepago,422
2025-08-14,Agosto,2025,NOCHEBÚS,Gratuidad,54
2025-08-14,Agosto,2025,ORDINARIO,Boleto,0
2025-08-14,Agosto,2025,ORDINARIO,Prepago,43734
2025-08-14,Agosto,2025,ORDINARIO,Gratuidad,7341
2025-08-14,Agosto,2025,S/METRO,Boleto,3628
2025-08-14,Agosto,2025,S/METRO,Prepago,14403
2025-08-14,Agosto,2025,S/METRO,Gratuidad,2958
2025-08-14,Agosto,2025,SERVICIOS TEMPORALES,Boleto,0
2025-08-14,Agosto,2025,SERVICIOS TEMPORALES,Prepago,960
2025-08-14,Agosto,2025,SERVICIOS TEMPORALES,Gratuidad,156
2025-08-15,Agosto,2025,ATENEA,Boleto,0
2025-08-15,Agosto,2025,ATENEA,Prepago,16760
2025-08-15,Agosto,2025,ATENEA,Gratuidad,2837
2025-08-15,Agosto,2025,ECOBÚS,Boleto,0
2025-08-15,Agosto,2025,ECOBÚS,Prepago,34946
2025-08-15,Agosto,2025,ECOBÚS,Gratuidad,5740
2025-08-15,Agosto,2025,EXPDIRECTO,Boleto,0
2025-08-15,Agosto,2025,EXPDIRECTO,Prepago,3205
2025-08-15,Agosto,2025,EXPDIRECTO,Gratuidad,527
2025-08-15,Agosto,2025,EXPRESO,Boleto,0
2025-08-15,Agosto,2025,EXPRESO,Prepago,87177
2025-08-15,Agosto,2025,EXPRESO,Gratuidad,14637
2025-08-15,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-15,Agosto,2025,NOCHEBÚS,Prepago,415
2025-08-15,Agosto,2025,NOCHEBÚS,Gratuidad,51
2025-08-15,Agosto,2025,ORDINARIO,Boleto,0
2025-08-15,Agosto,2025,ORDINARIO,Prepago,43270
2025-08-15,Agosto,2025,ORDINARIO,Gratuidad,7264
2025-08-15,Agosto,2025,S/METRO,Boleto,4154
2025-08-15,Agosto,2025,S/METRO,Prepago,16762
2025-08-15,Agosto,2025,S/METRO,Gratuidad,3433
2025-08-15,Agosto,2025,SERVICIOS TEMPORALES,Boleto,0
2025-08-15,Agosto,2025,SERVICIOS TEMPORALES,Prepago,1326
2025-08-15,Agosto,2025,SERVICIOS TEMPORALES,Gratuidad,220
2025-08-16,Agosto,2025,ATENEA,Boleto,0
2025-08-16,Agosto,2025,ATENEA,Prepago,10721
2025-08-16,Agosto,2025,ATENEA,Gratuidad,1792
2025-08-16,Agosto,2025,ECOBÚS,Boleto,0
2025-08-16,Agosto,2025,ECOBÚS,Prepago,28687
2025-08-16,Agosto,2025,ECOBÚS,Gratuidad,4732
2025-08-16,Agosto,2025,EXPDIRECTO,Boleto,0
2025-08-16,Agosto,2025,EXPDIRECTO,Prepago,1425
2025-08-16,Agosto,2025,EXPDIRECTO,Gratuidad,234
2025-08-16,Agosto,2025,EXPRESO,Boleto,0
2025-08-16,Agosto,2025,EXPRESO,Prepago,62761
2025-08-16,Agosto,2025,EXPRESO,Gratuidad,10493
2025-08-16,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-16,Agosto,2025,NOCHEBÚS,Prepago,608
2025-08-16,Agosto,2025,NOCHEBÚS,Gratuidad,77
2025-08-16,Agosto,2025,ORDINARIO,Boleto,0
2025-08-16,Agosto,2025,ORDINARIO,Prepago,29792
2025-08-16,Agosto,2025,ORDINARIO,Gratuidad,4968
2025-08-16,Agosto,2025,S/METRO,Boleto,5012
2025-08-16,Agosto,2025,S/METRO,Prepago,17192
2025-08-16,Agosto,2025,S/METRO,Gratuidad,3604
2025-08-16,Agosto,2025,SERVICIOS TEMPORALES,Boleto,0
2025-08-16,Agosto,2025,SERVICIOS TEMPORALES,Prepago,956
2025-08-16,Agosto,2025,SERVICIOS TEMPORALES,Gratuidad,153
2025-08-17,Agosto,2025,ATENEA,Boleto,0
2025-08-17,Agosto,2025,ATENEA,Prepago,7911
2025-08-17,Agosto,2025,ATENEA,Gratuidad,1331
2025-08-17,Agosto,2025,ECOBÚS,Boleto,0
2025-08-17,Agosto,2025,ECOBÚS,Prepago,20807
2025-08-17,Agosto,2025,ECOBÚS,Gratuidad,3406
2025-08-17,Agosto,2025,EXPRESO,Boleto,0
2025-08-17,Agosto,2025,EXPRESO,Prepago,52081
2025-08-17,Agosto,2025,EXPRESO,Gratuidad,8705
2025-08-17,Agosto,2025,NOCHEBÚS,Boleto,0
2025-08-17,Agosto,2025,NOCHEBÚS,Prepago,612
